% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000000           0         3           getgid
  0.00    0.000006           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000862           8       111         2 getsockname
  0.00    0.007168          71       101           getsockopt
  0.00    0.000899           5       176           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000077           1        75         3 ioctl
  0.00    0.000006           3         2           kill
  0.01    0.049002           2     28006        47 lseek
  0.08    0.323471           4     88230        18 lstat
  0.00    0.004105          26       156           madvise
  0.00    0.000006           3         2         2 mkdir
  0.00    0.015413           6      2777           mmap
  0.01    0.037384           5      7286           mprotect
  0.00    0.003370           4       862           munmap
  0.02    0.061994           4     14027       694 openat
  0.00    0.000017           1        16           pipe
  0.00    0.001192          10       116           poll
  0.00    0.001277           7       174           prctl
  0.00    0.000034           2        18           prlimit64
  0.02    0.089607           2     40970           read
  0.00    0.000210           4        49         2 readlink
  8.71   34.388473       22016      1562           recvfrom
  0.00    0.008461         846        10           recvmsg
  0.00    0.000117           1       135           rt_sigaction
  0.00    0.002946           5       649           rt_sigprocmask
  0.00    0.000513           4       126           rt_sigreturn
  0.00    0.002742           8       359           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  2.58   10.177662          26    391294           sched_yield
  0.00    0.000074          74         1           sendmmsg
  0.02    0.061109          47      1310           sendto
  0.00    0.000944           5       181           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.02    0.092370         305       303           setsockopt
  0.00    0.000000           0         1           shutdown
  0.61    2.399305       17513       137           socket
  0.00    0.000000           0         2           socketpair
  0.17    0.655324           4    162546      3097 stat
  0.00    0.000021           4         5           sysinfo
  0.00    0.000026           5         5           uname
  0.00    0.000012           4         3           unlink
  0.00    0.000721           4       191           utimes
  0.83    3.268194      192247        17           wait4
  0.01    0.049447           3     14821           write
------ ----------- ----------- --------- --------- ----------------
100.00  395.015056               1017550     28274 total
