% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000019           4         5           uname
  0.00    0.000005           2         3           unlink
  0.00    0.000660           3       191           utimes
  0.49    0.927414       54554        17           wait4
  0.02    0.035634           2     14637           write
------ ----------- ----------- --------- --------- ----------------
100.00  187.707469                630358     26099 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.001021           4       234        69 access
  0.00    0.000021           2         9           arch_prctl
  0.00    0.000028           7         4           bind
  0.00    0.000120           3        38           brk
  0.00    0.000013           3         5           chdir
  0.00    0.000032           8         4           clock_getres
  0.00    0.003685          23       157           clone
  0.02    0.046873           4     13260           close
  0.01    0.012850         126       102        86 connect
  0.00    0.000543           7        80           dup2
  0.00    0.000009           0        23        14 execve
  0.00    0.000021          11         2           faccessat
  0.00    0.000050           6         8           fchdir
  0.02    0.038017          12      3135           fcntl
  0.02    0.041701           2     16735           fstat
  0.00    0.000157          26         6           ftruncate
 88.31  169.343288         837    202433     22682 futex
  0.00    0.000013           1         9           getcwd
  0.08    0.149994           8     19322           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000067           4        15           geteuid
  0.00    0.000007           2         3           getgid
  0.00    0.000028           3         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.006030          80        75         2 getsockname
  0.01    0.020533         316        65           getsockopt
  0.00    0.000710           5       140           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000083           1        75         3 ioctl
  0.00    0.000019          10         2           kill
  0.03    0.048705           2     28004        47 lseek
  0.17    0.331405           4     88214        18 lstat
  0.00    0.002349          18       129           madvise
  0.00    0.000016           8         2         2 mkdir
  0.01    0.018409           7      2643           mmap
  0.02    0.031993           5      7108           mprotect
  0.00    0.003640           4       809           munmap
  0.04    0.071289           5     14027       694 openat
  0.00    0.000153          10        16           pipe
  0.00    0.003525          44        80           poll
  0.00    0.001217           9       138           prctl
  0.00    0.000088           5        18           prlimit64
  0.06    0.109119           3     40952           read
  0.00    0.000351           7        49         2 readlink
  9.84   18.873409       13143      1436           recvfrom
  0.00    0.008485         849        10           recvmsg
  0.00    0.000939           7       135           rt_sigaction
  0.00    0.002165           4       504           rt_sigprocmask
  0.00    0.000157           2        91           rt_sigreturn
  0.00    0.002232           8       287           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.02    0.047458          15      3261           sched_yield
  0.00    0.000071          71         1           sendmmsg
  0.05    0.088474          74      1202           sendto
  0.00    0.000667           5       145           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.01    0.025818         132       195           setsockopt
  0.00    0.000004           4         1           shutdown
  0.40    0.770027        7624       101           socket
  0.00    0.000009           5         2           socketpair
  0.35    0.672607           4    162514      3097 stat
  0.00    0.000060          12         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000013           4         3           unlink
  0.00    0.000553           3       191           utimes
  0.49    0.930748       54750        17           wait4
  0.03    0.048715           3     14640           write
------ ----------- ----------- --------- --------- ----------------
100.00  191.760823                622899     26716 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000934           4       234        69 access
  0.00    0.000014           2         9           arch_prctl
  0.00    0.000028           7         4           bind
  0.00    0.000162           4        38           brk
  0.00    0.000027           5         5           chdir
  0.00    0.000023           6         4           clock_getres
  0.00    0.003946          25       157           clone
  0.02    0.044148           3     13260           close
  0.00    0.004648          46       102        86 connect
  0.00    0.000470           6        80           dup2
  0.00    0.000102           4        23        14 execve
  0.00    0.000019          10         2           faccessat
  0.00    0.000044           6         8           fchdir
  0.00    0.006846           2      3135           fcntl
  0.02    0.038317           2     16735           fstat
  0.00    0.000068          11         6           ftruncate
 87.98  167.810914         835    201035     22599 futex
  0.00    0.000014           2         9           getcwd
  0.07    0.133518           7     19322           getdents
  0.00    0.000011           4         3           getegid
  0.00    0.000056           4        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000028           3         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000546           7        75         2 getsockname
  0.00    0.001132          17        65           getsockopt
  0.00    0.000774           6       140           gettid
  0.00    0.000026           5         5           getuid
  0.00    0.000155           2        74         3 ioctl
  0.00    0.000017           9         2           kill
  0.03    0.048928           2     28006        47 lseek
  0.18    0.337362           4     88214        18 lstat
  0.00    0.001590          14       114           madvise
  0.00    0.000016           8         2         2 mkdir
  0.01    0.015793           6      2632           mmap
  0.07    0.124727          17      7404           mprotect
  0.00    0.003976           5       802           munmap
  0.03    0.065756           5     14027       694 openat
  0.00    0.000162          10        16           pipe
  0.00    0.003940          49        80           poll
  0.00    0.001184           9       138           prctl
  0.00    0.000084           5        18           prlimit64
  0.06    0.120564           3     40968           read
  0.00    0.000277           6        49         2 readlink
 10.49   20.010397       13993      1430           recvfrom
  0.00    0.008422         842        10           recvmsg
  0.00    0.000781           6       135           rt_sigaction
  0.00    0.002255           4       505           rt_sigprocmask
  0.00    0.000238           3        93           rt_sigreturn
  0.00    0.002389           8       287           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.02    0.033518           7      4668           sched_yield
  0.00    0.000062          62         1           sendmmsg
  0.02    0.040796          34      1202           sendto
  0.00    0.000773           5       145           set_robust_list
  0.00    0.000021           7         3           set_tid_address
  0.01    0.011139          57       195           setsockopt
  0.00    0.000000           0         1           shutdown
  0.11    0.208886        2068       101           socket
  0.00    0.000000           0         2           socketpair
  0.36    0.679473           4    162514      3097 stat
  0.00    0.000063          13         5           sysinfo
  0.00    0.000048          10         5           uname
  0.00    0.000012           4         3           unlink
  0.00    0.001050           5       191           utimes
  0.48    0.921385       54199        17           wait4
  0.02    0.036285           2     14641           write
------ ----------- ----------- --------- --------- ----------------
100.00  190.729343                623186     26633 total
