% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.53    0.833320       49019        17           wait4
  0.03    0.042384           3     14385           write
------ ----------- ----------- --------- --------- ----------------
100.00  156.137115                623057     26687 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000365           2       234        69 access
  0.00    0.000000           0         9           arch_prctl
  0.00    0.000013           3         4           bind
  0.00    0.000092           2        38           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.001343          13       105           clone
  0.03    0.047486           4     13214           close
  0.00    0.001268          24        52        35 connect
  0.00    0.000150           5        28           dup2
  0.00    0.000000           0        23        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000039           5         8           fchdir
  0.00    0.003359           1      2927           fcntl
  0.03    0.042936           3     16739           fstat
  0.00    0.000141          24         6           ftruncate
 95.43  154.434449         764    202226     22781 futex
  0.00    0.000021           2         9           getcwd
  0.09    0.147722           8     19322           getdents
  0.00    0.000005           2         3           getegid
  0.00    0.000043           3        15           geteuid
  0.00    0.000005           2         3           getgid
  0.00    0.000019           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000071           3        23         2 getsockname
  0.00    0.000213          16        13           getsockopt
  0.00    0.000358           4        88           gettid
  0.00    0.000010           2         5           getuid
  0.00    0.000234           3        77         3 ioctl
  0.00    0.000016           8         2           kill
  0.03    0.041424           1     28036        47 lseek
  0.24    0.387624           4     88188        18 lstat
  0.00    0.002251          30        75           madvise
  0.00    0.000014           7         2         2 mkdir
  0.01    0.011931           5      2421           mmap
  0.02    0.027063           4      6810           mprotect
  0.00    0.004336           6       754           munmap
  0.04    0.065673           5     14033       694 openat
  0.00    0.000013           1        16           pipe
  0.00    0.000207           6        32           poll
  0.00    0.000891          10        86           prctl
  0.00    0.000091           5        18           prlimit64
  0.07    0.105633           3     41015           read
  0.00    0.000150           3        49         2 readlink
  2.81    4.555499        4179      1090           recvfrom
  0.01    0.008352         835        10           recvmsg
  0.00    0.000629           5       135           rt_sigaction
  0.00    0.001234           4       297           rt_sigprocmask
  0.00    0.000111           1        89           rt_sigreturn
  0.00    0.001472           8       183           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.15    0.239667           7     33951           sched_yield
  0.00    0.000012          12         1           sendmmsg
  0.02    0.037932          36      1048           sendto
  0.00    0.000327           4        93           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.00    0.001390          36        39           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.000410           8        50           socket
  0.00    0.000001           1         2           socketpair
  0.47    0.764124           5    162462      3097 stat
  0.00    0.000038           8         5           sysinfo
  0.00    0.000005           1         5           uname
  0.00    0.000145          48         3           unlink
  0.00    0.001401           7       191           utimes
  0.53    0.863331       50784        17           wait4
  0.02    0.032265           2     14389           write
------ ----------- ----------- --------- --------- ----------------
100.00  161.836031                650795     26764 total
