% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000013           3         5           getuid
  0.00    0.000015           0        95         7 ioctl
  0.02    0.019863           1     28000        47 lseek
  0.37    0.297042           3     88468        18 lstat
  0.00    0.000535           5       105           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.009324           4      2295           mmap
  0.01    0.011937           2      5662           mprotect
  0.00    0.001856           2       779           munmap
  0.05    0.043576           3     14095       694 openat
  0.00    0.000003           0        16           pipe
  0.02    0.014464         181        80           poll
  0.00    0.000371           4       106           prctl
  0.00    0.000008           0        18           prlimit64
  0.05    0.036638           1     40826           read
  0.00    0.000078           2        49         2 readlink
  3.43    2.745742        2007      1368           recvfrom
  0.01    0.008281         920         9           recvmsg
  0.00    0.000037           0       127           rt_sigaction
  0.00    0.000768           2       409           rt_sigprocmask
  0.00    0.000105           2        67           rt_sigreturn
  0.00    0.000864           4       222           sched_getaffinity
  0.01    0.009186           4      2340           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.08    0.060768          51      1202           sendto
  0.00    0.000333           3       113           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.03    0.026466         136       195           setsockopt
  0.00    0.000002           2         1           shutdown
  1.16    0.927688        8590       108           socket
  0.00    0.000003           2         2           socketpair
  0.74    0.593158           4    162940      3097 stat
  0.00    0.000013           3         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000329           2       191           utimes
  0.46    0.369480       21734        17           wait4
  0.03    0.020785           1     14638           write
------ ----------- ----------- --------- --------- ----------------
100.00   80.131179                469159     12426 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000240           1       219        54 access
  0.00    0.000009           2         6           arch_prctl
  0.00    0.000001           0         3           bind
  0.00    0.000035           2        19           brk
  0.00    0.000015           3         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.002040          16       125           clone
  0.04    0.022706           2     13225           close
  0.04    0.022170         202       110        90 connect
  0.00    0.000253           3        80           dup2
  0.00    0.000033           2        14         8 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000013           2         8           fchdir
  0.05    0.024406           8      3135           fcntl
  0.03    0.017303           1     16642           fstat
  0.00    0.000031           5         6           ftruncate
 90.47   46.454737        1033     44983      6840 futex
  0.00    0.000003           0         7           getcwd
  0.15    0.075065           4     19474           getdents
  0.00    0.000004           2         2           getegid
  0.00    0.000026           2        14           geteuid
  0.00    0.000003           2         2           getgid
  0.00    0.000013           2         8           getpid
  0.00    0.000003           2         2           getppid
  0.01    0.004287          58        74         2 getsockname
  0.02    0.007771         120        65           getsockopt
  0.00    0.000347           3       108           gettid
  0.00    0.000003           1         4           getuid
  0.00    0.000000           0        81         2 ioctl
  0.04    0.022590           1     28000        47 lseek
  0.40    0.206662           2     88464        18 lstat
  0.00    0.000750           8        97           madvise
  0.00    0.000007           4         2         2 mkdir
  0.01    0.005238           2      2229           mmap
  0.02    0.008485           2      5610           mprotect
  0.00    0.001034           1       778           munmap
  0.06    0.029472           2     13596       302 openat
  0.00    0.000089           6        16           pipe
  0.01    0.006599          82        80           poll
  0.00    0.000373           4       106           prctl
  0.00    0.000038           2        16           prlimit64
  0.09    0.047855           1     40691           read
  0.00    0.000063           1        45           readlink
  5.82    2.986271        2151      1388           recvfrom
  0.02    0.008302         830        10           recvmsg
  0.00    0.000112           2        61           rt_sigaction
  0.00    0.001833           5       407           rt_sigprocmask
  0.00    0.000067           1        74           rt_sigreturn
  0.00    0.000902           4       222           sched_getaffinity
  0.00    0.000784           1       541           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.55    0.283912         236      1201           sendto
  0.00    0.000336           3       112           set_robust_list
  0.00    0.000005           3         2           set_tid_address
  0.07    0.033819         173       195           setsockopt
  0.00    0.000001           1         1           shutdown
  0.55    0.281245        2704       104           socket
  0.00    0.000006           3         2           socketpair
  0.83    0.427200           3    162765      2948 stat
  0.00    0.000012           3         4           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000003           1         3           unlink
  0.00    0.000050           0       191           utimes
  0.67    0.341621       20095        17           wait4
  0.04    0.020945           1     14571           write
------ ----------- ----------- --------- --------- ----------------
100.00   51.348219                460034     10313 total
