% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000039           0        92         7 ioctl
  0.04    0.024745           1     28004        47 lseek
  0.53    0.309358           3     88428        18 lstat
  0.00    0.000361           4        86           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.006228           3      2212           mmap
  0.02    0.009678           2      5955           mprotect
  0.00    0.001836           2       755           munmap
  0.08    0.047938           3     14095       694 openat
  0.00    0.000030           2        16           pipe
  0.01    0.003240          51        64           poll
  0.00    0.000282           3        90           prctl
  0.00    0.000057           3        18           prlimit64
  0.10    0.059435           1     40868           read
  0.00    0.000038           1        49         2 readlink
  6.01    3.507328        2784      1260           recvfrom
  0.01    0.008356         928         9           recvmsg
  0.00    0.000399           3       127           rt_sigaction
  0.00    0.000705           2       345           rt_sigprocmask
  0.00    0.000058           1        79           rt_sigreturn
  0.00    0.000658           3       190           sched_getaffinity
  0.01    0.008493           4      1954           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.10    0.055970          49      1154           sendto
  0.00    0.000251           3        97           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.03    0.016574         113       147           setsockopt
  0.00    0.000000           0         1           shutdown
  1.18    0.687842        7559        91           socket
  0.00    0.000000           0         2           socketpair
  1.08    0.632967           4    162860      3097 stat
  0.00    0.000056          11         5           sysinfo
  0.00    0.000005           1         5           uname
  0.00    0.000009           3         3           unlink
  0.00    0.000855           4       191           utimes
  0.67    0.388250       22838        17           wait4
  0.03    0.014918           1     14553           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.357494                467931     12178 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000153           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000001           0         3           bind
  0.00    0.000053           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.000994           9       109           clone
  0.04    0.032799           2     13319           close
  0.00    0.002605          28        94        74 connect
  0.00    0.000000           0        64           dup2
  0.00    0.000000           0        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000015           2         8           fchdir
  0.00    0.001819           1      3071           fcntl
  0.04    0.030535           2     16807           fstat
  0.00    0.000033           6         6           ftruncate
 93.14   70.162418        1396     50269      8315 futex
  0.00    0.000019           2         9           getcwd
  0.14    0.104240           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000017           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000009           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000845          15        58         2 getsockname
  0.00    0.000887          18        49           getsockopt
  0.00    0.000196           2        92           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000015           0        86         7 ioctl
  0.02    0.016558           1     28036        47 lseek
  0.36    0.272804           3     88430        18 lstat
  0.00    0.000705           8        83           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.005062           2      2209           mmap
  0.01    0.008626           1      5769           mprotect
  0.00    0.001295           2       761           munmap
  0.06    0.043775           3     14099       694 openat
  0.00    0.000005           0        16           pipe
  0.00    0.000256           4        68           poll
  0.00    0.000265           3        90           prctl
  0.00    0.000031           2        18           prlimit64
  0.06    0.046272           1     40906           read
  0.00    0.000043           1        49         2 readlink
  4.54    3.422129        2800      1222           recvfrom
  0.01    0.005149         644         8           recvmsg
  0.00    0.000089           1       127           rt_sigaction
  0.00    0.000527           2       345           rt_sigprocmask
  0.00    0.000053           1        79           rt_sigreturn
  0.00    0.000556           3       190           sched_getaffinity
  0.00    0.001101           2       571           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.03    0.021173          18      1155           sendto
  0.00    0.000249           3        97           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.01    0.004492          31       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.32    0.243615        2768        88           socket
  0.00    0.000000           0         2           socketpair
  0.74    0.560680           3    162864      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000006           1         5           uname
  0.00    0.000084          28         3           unlink
  0.01    0.004339          23       191           utimes
  0.42    0.318770       18751        17           wait4
  0.02    0.013576           1     14565           write
------ ----------- ----------- --------- --------- ----------------
100.00   75.330016                466077     12328 total
