% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000017           0        83         7 ioctl
  0.04    0.029514           1     28004        47 lseek
  0.42    0.276322           3     88478        18 lstat
  0.00    0.001354          13       107           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.007060           3      2303           mmap
  0.02    0.011858           2      5902           mprotect
  0.00    0.001997           3       788           munmap
  0.07    0.048593           3     14095       694 openat
  0.00    0.000088           6        16           pipe
  0.01    0.008665         103        84           poll
  0.00    0.000308           3       110           prctl
  0.00    0.000056           3        18           prlimit64
  0.11    0.070357           2     40799           read
  0.00    0.000132           3        49         2 readlink
  8.34    5.483008        3916      1400           recvfrom
  0.01    0.005652         707         8           recvmsg
  0.00    0.000344           3       127           rt_sigaction
  0.00    0.000908           2       424           rt_sigprocmask
  0.00    0.000291           4        75           rt_sigreturn
  0.00    0.000682           3       230           sched_getaffinity
  0.00    0.001620           2       947           sched_yield
  0.00    0.000062          62         1           sendmmsg
  0.08    0.050313          41      1213           sendto
  0.00    0.000418           4       117           set_robust_list
  0.00    0.000010           3         3           set_tid_address
  0.03    0.017032          82       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.04    0.025718         240       107           socket
  0.00    0.000000           0         2           socketpair
  0.87    0.571143           4    162960      3097 stat
  0.00    0.000038           8         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000008           3         3           unlink
  0.00    0.000760           4       191           utimes
  0.59    0.390630       22978        17           wait4
  0.03    0.017854           1     14655           write
------ ----------- ----------- --------- --------- ----------------
100.00   65.751518                468482     12618 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000206           1       227        62 access
  0.00    0.000010           1         8           arch_prctl
  0.00    0.000012           3         4           bind
  0.00    0.000056           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.001238          10       129           clone
  0.05    0.033673           3     13337           close
  0.00    0.002152          18       120        97 connect
  0.00    0.000000           0        84           dup2
  0.00    0.000012           1        21        14 execve
  0.00    0.000008           4         2           faccessat
  0.00    0.000028           4         8           fchdir
  0.02    0.010457           3      3151           fcntl
  0.05    0.030456           2     16800           fstat
  0.00    0.000047           8         6           ftruncate
 86.43   58.261518        1152     50590      8113 futex
  0.00    0.000012           1         9           getcwd
  0.16    0.106299           5     19482           getdents
  0.00    0.000005           2         3           getegid
  0.00    0.000041           3        15           geteuid
  0.00    0.000005           2         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000005           3         2           getppid
  0.00    0.000535           7        79         2 getsockname
  0.01    0.005754          83        69           getsockopt
  0.00    0.000292           3       112           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000003           0        95         7 ioctl
  0.03    0.019591           1     27970        47 lseek
  0.42    0.285805           3     88480        18 lstat
  0.00    0.000699           7       104           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.005707           2      2295           mmap
  0.01    0.009473           2      5846           mprotect
  0.00    0.001367           2       785           munmap
  0.06    0.043476           3     14092       694 openat
  0.00    0.000007           0        16           pipe
  0.00    0.002079          25        84           poll
  0.00    0.000329           3       110           prctl
  0.00    0.000053           3        18           prlimit64
  0.08    0.054542           1     40765           read
  0.00    0.000097           2        49         2 readlink
 10.61    7.148798        4985      1434           recvfrom
  0.01    0.008364         929         9           recvmsg
  0.00    0.000370           3       127           rt_sigaction
  0.00    0.000918           2       425           rt_sigprocmask
  0.00    0.000099           1        72           rt_sigreturn
  0.00    0.000746           3       230           sched_getaffinity
  0.00    0.001507           3       465           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.05    0.031821          26      1214           sendto
  0.00    0.000758           6       117           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.02    0.014495          70       207           setsockopt
  0.00    0.000015          15         1           shutdown
  0.47    0.314809        2811       112           socket
  0.00    0.000030          15         2           socketpair
  0.88    0.595648           4    162964      3097 stat
  0.00    0.000027           5         5           sysinfo
  0.00    0.000007           1         5           uname
  0.00    0.000033          11         3           unlink
  0.00    0.000940           5       191           utimes
  0.57    0.386879       22758        17           wait4
  0.03    0.022766           2     14661           write
------ ----------- ----------- --------- --------- ----------------
100.00   67.405123                467294     12155 total
