% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000000           0         5           getuid
  0.00    0.000019           0        84         7 ioctl
  0.04    0.025013           1     28002        47 lseek
  0.42    0.260755           3     88458        18 lstat
  0.00    0.001787          18        99           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.006303           3      2273           mmap
  0.02    0.010860           2      6033           mprotect
  0.00    0.001450           2       780           munmap
  0.09    0.053414           4     14095       694 openat
  0.00    0.000012           1        16           pipe
  0.01    0.004730          62        76           poll
  0.00    0.000634           6       102           prctl
  0.00    0.000038           2        18           prlimit64
  0.08    0.051161           1     40854           read
  0.00    0.000065           1        49         2 readlink
  9.19    5.667186        4137      1370           recvfrom
  0.01    0.005617         702         8           recvmsg
  0.00    0.000084           1       127           rt_sigaction
  0.00    0.001091           3       393           rt_sigprocmask
  0.00    0.000077           1        78           rt_sigreturn
  0.00    0.000900           4       214           sched_getaffinity
  0.00    0.001267           2       528           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.12    0.072499          61      1189           sendto
  0.00    0.000392           4       109           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.05    0.030268         165       183           setsockopt
  0.00    0.000004           4         1           shutdown
  1.22    0.753168        7608        99           socket
  0.00    0.000008           4         2           socketpair
  0.87    0.535532           3    162920      3097 stat
  0.00    0.000032           6         5           sysinfo
  0.00    0.000002           0         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000021           0       191           utimes
  1.04    0.640305       37665        17           wait4
  0.02    0.013867           1     14616           write
------ ----------- ----------- --------- --------- ----------------
100.00   61.648072                466152     11934 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000205           1       227        62 access
  0.00    0.000012           2         8           arch_prctl
  0.00    0.000003           1         4           bind
  0.00    0.000057           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000016           4         4           clock_getres
  0.00    0.001040           9       121           clone
  0.04    0.025517           2     13323           close
  0.01    0.004462          45       100        83 connect
  0.00    0.000025           0        76           dup2
  0.00    0.000063           3        21        14 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000028           4         8           fchdir
  0.03    0.020687           7      3119           fcntl
  0.03    0.020751           1     16800           fstat
  0.00    0.000041           7         6           ftruncate
 87.13   53.806285        1003     53672      8633 futex
  0.00    0.000009           1         9           getcwd
  0.13    0.079705           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000034           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000009           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003757          53        71         2 getsockname
  0.01    0.005648          93        61           getsockopt
  0.00    0.000540           5       104           gettid
  0.00    0.000011           2         5           getuid
  0.00    0.000004           0        77         7 ioctl
  0.05    0.028604           1     27972        47 lseek
  0.33    0.205749           2     88460        18 lstat
  0.01    0.004355          43       102           madvise
  0.00    0.000009           5         2         2 mkdir
  0.01    0.007746           3      2303           mmap
  0.03    0.015640           3      5782           mprotect
  0.00    0.002249           3       773           munmap
  0.06    0.035162           2     14092       694 openat
  0.00    0.000023           1        16           pipe
  0.01    0.005023          64        78           poll
  0.00    0.000548           5       102           prctl
  0.00    0.000059           3        18           prlimit64
  0.11    0.070607           2     40791           read
  0.00    0.000073           1        49         2 readlink
  9.61    5.932834        4155      1428           recvfrom
  0.01    0.006695         670        10           recvmsg
  0.00    0.000168           1       127           rt_sigaction
  0.00    0.001308           3       392           rt_sigprocmask
  0.00    0.000178           2        79           rt_sigreturn
  0.00    0.001147           5       214           sched_getaffinity
  0.00    0.000693           1       709           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.48    0.293852         247      1191           sendto
  0.00    0.000469           4       109           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.03    0.018552         101       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.40    0.246687        2517        98           socket
  0.00    0.000002           1         2           socketpair
  0.69    0.424011           3    162924      3097 stat
  0.00    0.000042           8         5           sysinfo
  0.00    0.000023           5         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.001006           5       191           utimes
  0.73    0.450864       26521        17           wait4
  0.05    0.028179           2     14621           write
------ ----------- ----------- --------- --------- ----------------
100.00   61.751495                470224     12661 total
