% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000273           3        89         7 ioctl
  0.03    0.018655           1     28004        47 lseek
  0.39    0.218444           2     88448        18 lstat
  0.00    0.002159          22        98           madvise
  0.00    0.000013           7         2         2 mkdir
  0.01    0.005217           2      2253           mmap
  0.02    0.009421           2      5898           mprotect
  0.00    0.001636           2       764           munmap
  0.07    0.042097           3     14095       694 openat
  0.00    0.000077           5        16           pipe
  0.01    0.006481          90        72           poll
  0.00    0.000301           3        98           prctl
  0.00    0.000032           2        18           prlimit64
  0.10    0.055695           1     40724           read
  0.00    0.000093           2        49         2 readlink
 11.72    6.582140        4729      1392           recvfrom
  0.01    0.005615         702         8           recvmsg
  0.00    0.000305           2       127           rt_sigaction
  0.00    0.001012           3       377           rt_sigprocmask
  0.00    0.000087           1        76           rt_sigreturn
  0.00    0.000767           4       206           sched_getaffinity
  0.00    0.001102           2       618           sched_yield
  0.00    0.000055          55         1           sendmmsg
  0.15    0.086778          74      1177           sendto
  0.00    0.000214           2       105           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.02    0.012118          71       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.03    0.018200         188        97           socket
  0.00    0.000000           0         2           socketpair
  0.86    0.483313           3    162900      3097 stat
  0.00    0.000052          10         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000045          15         3           unlink
  0.00    0.000413           2       191           utimes
  0.77    0.434630       25566        17           wait4
  0.03    0.015839           1     14596           write
------ ----------- ----------- --------- --------- ----------------
100.00   56.168909                466218     12065 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000202           1       227        62 access
  0.00    0.000016           2         7           arch_prctl
  0.00    0.000008           2         4           bind
  0.00    0.000081           3        32           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000013           3         4           clock_getres
  0.00    0.001108           9       117           clone
  0.06    0.032624           2     13321           close
  0.01    0.008031          84        96        79 connect
  0.00    0.002054          29        72           dup2
  0.00    0.000013           1        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000013           2         8           fchdir
  0.04    0.023344           8      3103           fcntl
  0.05    0.028609           2     16803           fstat
  0.00    0.000025           4         6           ftruncate
 87.97   48.107916         932     51624      8838 futex
  0.00    0.000020           2         9           getcwd
  0.18    0.100264           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000021           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000019           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003594          54        67         2 getsockname
  0.01    0.007931         139        57           getsockopt
  0.00    0.000299           3       100           gettid
  0.00    0.000009           2         5           getuid
  0.00    0.000008           0        78         7 ioctl
  0.04    0.024308           1     28004        47 lseek
  0.47    0.257725           3     88450        18 lstat
  0.00    0.000647           7        94           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.007576           3      2255           mmap
  0.02    0.009591           2      5999           mprotect
  0.00    0.001368           2       773           munmap
  0.08    0.044973           3     14095       694 openat
  0.00    0.000030           2        16           pipe
  0.01    0.007830         109        72           poll
  0.00    0.000361           4        98           prctl
  0.00    0.000066           4        18           prlimit64
  0.10    0.055924           1     40855           read
  0.00    0.000107           2        49         2 readlink
  8.46    4.626099        3290      1406           recvfrom
  0.02    0.008439         844        10           recvmsg
  0.00    0.000381           3       127           rt_sigaction
  0.00    0.001339           4       376           rt_sigprocmask
  0.00    0.000153           2        85           rt_sigreturn
  0.00    0.001048           5       206           sched_getaffinity
  0.00    0.001200           3       345           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.07    0.038671          33      1178           sendto
  0.00    0.000898           9       105           set_robust_list
  0.00    0.000011           4         3           set_tid_address
  0.05    0.029696         174       171           setsockopt
  0.00    0.000001           1         1           shutdown
  0.63    0.342653        3645        94           socket
  0.00    0.000031          16         2           socketpair
  0.97    0.528773           3    162904      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000036          12         3           unlink
  0.00    0.000252           1       191           utimes
  0.68    0.370662       21804        17           wait4
  0.02    0.012220           1     14599           write
------ ----------- ----------- --------- --------- ----------------
100.00   54.689356                467890     12856 total
